queryAbsPath,qId,qIsPesentGT,beta,eta,tau,highSimilarity,qIsIn_eta,type
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.2,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.22,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.24,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.26,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.28,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.3,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.32,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.34,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.36,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.38,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.4,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.42,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.44,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.46,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.48,20,1000,0.4895714,0,FalseCall
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.5,20,1000,0.4895714,0,TrueSilence
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.52,20,1000,0.4895714,0,TrueSilence
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.54,20,1000,0.4895714,0,TrueSilence
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.56,20,1000,0.4895714,0,TrueSilence
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.58,20,1000,0.4895714,0,TrueSilence
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.6,20,1000,0.4895714,0,TrueSilence
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.62,20,1000,0.4895714,0,TrueSilence
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.64,20,1000,0.4895714,0,TrueSilence
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/4_yolov3-FFPRID_re3_OCC_SiamlDL/A-B/A-B_000004/otherCam_person_0006.png,6,False,0.66,20,1000,0.4895714,0,TrueSilence
