imgAbsPath_origin,imgAbsPath_current,cosine_similarity
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/gallery_yolo/frame_000960_id_000002_bbox_349_34_446_251.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/outcome_otherCam_person_0017_all/000_frame_000960_id_000002_bbox_349_34_446_251.png,0.44708169
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/gallery_yolo/frame_000880_id_000001_bbox_198_187_256_380.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/outcome_otherCam_person_0017_all/001_frame_000880_id_000001_bbox_198_187_256_380.png,0.269509
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/gallery_yolo/frame_000960_id_000003_bbox_560_84_628_274.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/outcome_otherCam_person_0017_all/002_frame_000960_id_000003_bbox_560_84_628_274.png,0.22851552
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/gallery_yolo/frame_000960_id_000002_bbox_349_34_446_251.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/outcome_otherCam_person_0018_all/000_frame_000960_id_000002_bbox_349_34_446_251.png,0.4295924
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/gallery_yolo/frame_000880_id_000001_bbox_198_187_256_380.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/outcome_otherCam_person_0018_all/001_frame_000880_id_000001_bbox_198_187_256_380.png,0.32557359999999996
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/gallery_yolo/frame_000960_id_000003_bbox_560_84_628_274.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/outcome_otherCam_person_0018_all/002_frame_000960_id_000003_bbox_560_84_628_274.png,0.27151388
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/gallery_yolo/frame_000960_id_000002_bbox_349_34_446_251.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/outcome_otherCam_person_0019_all/000_frame_000960_id_000002_bbox_349_34_446_251.png,0.3739618
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/gallery_yolo/frame_000880_id_000001_bbox_198_187_256_380.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/outcome_otherCam_person_0019_all/001_frame_000880_id_000001_bbox_198_187_256_380.png,0.34550908
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/gallery_yolo/frame_000960_id_000003_bbox_560_84_628_274.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/outcome_otherCam_person_0019_all/002_frame_000960_id_000003_bbox_560_84_628_274.png,0.28652772
/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/gallery_yolo/frame_000960_id_000002_bbox_349_34_446_251.png,/home/luigy/luigy/develop/re3/tracking/dataset_prid2011/2022_new_expriments/1_yolov3_Bot_every_80_frames/A-B/A-B_000001/tau_01000/seq_00000/outcome_otherCam_person_0020_all/000_frame_000960_id_000002_bbox_349_34_446_251.png,0.52536464
